Point ID,Points_m_XYZ_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
15307,7.896,583902478,19578,7.896,7,0,583902478,-15
15308,13.07,583902481,19579,13.07,51,1,583902481,1
15309,9.426,583902483,19580,9.426,11,2,583902483,-13
15310,13.082,583902485,19580,13.082,42,3,583902485,3
15311,11.556,583902487,19581,11.556,8,4,583902487,-11
15312,13.126,583902490,19582,13.126,70,5,583902490,5
15313,13.276,583902492,19583,13.276,17,6,583902492,-9
15314,13.174,583902494,19584,13.174,39,7,583902494,7
15315,13.196,583902497,19585,13.196,14,8,583902497,-7
15316,13.238,583902499,19586,13.238,33,9,583902499,9
15317,13.176,583902501,19586,13.176,58,10,583902501,-5
15318,13.324,583902504,19587,13.324,42,11,583902504,11
15319,13.128,583902506,19588,13.128,45,12,583902506,-3
15320,13.398,583902508,19589,13.398,41,13,583902508,13
15321,13.11,583902511,19590,13.11,29,14,583902511,-1
15322,13.51,583902513,19591,13.51,15,15,583902513,15
15323,7.904,583902534,19598,7.904,3,0,583902534,-15
15324,13.126,583902536,19599,13.126,51,1,583902536,1
15325,9.438,583902538,19600,9.438,11,2,583902538,-13
15326,13.122,583902540,19600,13.122,35,3,583902540,3
15327,11.558,583902543,19601,11.558,6,4,583902543,-11
15328,13.16,583902545,19602,13.16,70,5,583902545,5
15329,13.34,583902547,19603,13.34,12,6,583902547,-9
15330,13.208,583902550,19604,13.208,30,7,583902550,7
15331,13.256,583902552,19605,13.256,21,8,583902552,-7
15332,13.268,583902554,19605,13.268,31,9,583902554,9
15333,13.206,583902557,19606,13.206,63,10,583902557,-5
15334,13.368,583902559,19607,13.368,42,11,583902559,11
15335,13.182,583902561,19608,13.182,39,12,583902561,-3
15336,13.448,583902564,19609,13.448,46,13,583902564,13
15337,13.146,583902566,19610,13.146,35,14,583902566,-1
15338,13.548,583902568,19610,13.548,19,15,583902568,15
15339,7.924,583902589,19618,7.924,3,0,583902589,-15
15340,13.172,583902591,19619,13.172,53,1,583902591,1
15341,9.458,583902593,19620,9.458,11,2,583902593,-13
15342,13.188,583902596,19620,13.188,38,3,583902596,3
15343,11.576,583902598,19621,11.576,6,4,583902598,-11
15344,13.202,583902600,19622,13.202,73,5,583902600,5
15345,13.358,583902603,19623,13.358,15,6,583902603,-9
15346,13.264,583902605,19624,13.264,41,7,583902605,7
15347,13.302,583902607,19625,13.302,39,8,583902607,-7
15348,13.306,583902610,19626,13.306,29,9,583902610,9
15349,13.244,583902612,19626,13.244,58,10,583902612,-5
15350,13.394,583902614,19627,13.394,7,11,583902614,11
15351,13.226,583902616,19628,13.226,39,12,583902616,-3
15352,13.494,583902619,19629,13.494,22,13,583902619,13
15353,13.202,583902621,19630,13.202,35,14,583902621,-1
15354,13.588,583902623,19631,13.588,19,15,583902623,15
15355,7.932,583902644,19638,7.932,7,0,583902644,-15
15356,13.204,583902646,19639,13.204,48,1,583902646,1
15357,9.458,583902649,19640,9.458,9,2,583902649,-13
15358,13.238,583902651,19641,13.238,42,3,583902651,3
15359,11.59,583902653,19641,11.59,6,4,583902653,-11
15360,13.248,583902656,19642,13.248,69,5,583902656,5
15361,13.39,583902658,19643,13.39,15,6,583902658,-9
15362,13.288,583902660,19644,13.288,41,7,583902660,7
15363,13.356,583902663,19645,13.356,58,8,583902663,-7
15364,13.366,583902665,19645,13.366,33,9,583902665,9
15365,13.296,583902667,19646,13.296,58,10,583902667,-5
15366,13.262,583902672,19648,13.262,43,12,583902672,-3
15367,13.25,583902676,19650,13.25,31,14,583902676,-1
15368,13.634,583902679,19650,13.634,5,15,583902679,15
15369,7.924,583902699,19658,7.924,3,0,583902699,-15
15370,13.244,583902702,19659,13.244,46,1,583902702,1
15371,9.458,583902704,19660,9.458,13,2,583902704,-13
15372,13.276,583902706,19661,13.276,45,3,583902706,3
15373,11.612,583902709,19661,11.612,6,4,583902709,-11
15374,13.29,583902711,19662,13.29,66,5,583902711,5
15375,13.442,583902713,19663,13.442,15,6,583902713,-9
15376,13.332,583902716,19664,13.332,35,7,583902716,7
15377,13.398,583902718,19665,13.398,66,8,583902718,-7
15378,13.422,583902720,19666,13.422,33,9,583902720,9
15379,13.346,583902722,19666,13.346,51,10,583902722,-5
15380,13.29,583902727,19668,13.29,40,12,583902727,-3
15381,13.298,583902732,19670,13.298,37,14,583902732,-1
15382,7.948,583902755,19678,7.948,3,0,583902755,-15
15383,13.292,583902757,19679,13.292,46,1,583902757,1
15384,9.474,583902759,19680,9.474,13,2,583902759,-13
15385,13.306,583902762,19681,13.306,40,3,583902762,3
15386,11.614,583902764,19681,11.614,6,4,583902764,-11
15387,13.338,583902766,19682,13.338,66,5,583902766,5
15388,13.502,583902769,19683,13.502,15,6,583902769,-9
15389,13.384,583902771,19684,13.384,28,7,583902771,7
15390,13.434,583902773,19685,13.434,66,8,583902773,-7
15391,13.454,583902775,19685,13.454,31,9,583902775,9
15392,13.404,583902778,19686,13.404,58,10,583902778,-5
15393,13.34,583902782,19688,13.34,37,12,583902782,-3
15394,13.338,583902787,19690,13.338,35,14,583902787,-1
15395,7.936,583902810,19698,7.936,3,0,583902810,-15
15396,13.346,583902812,19699,13.346,48,1,583902812,1
15397,9.482,583902815,19700,9.482,13,2,583902815,-13
15398,13.352,583902817,19701,13.352,38,3,583902817,3
15399,11.638,583902819,19701,11.638,6,4,583902819,-11
15400,13.376,583902822,19702,13.376,64,5,583902822,5
15401,13.554,583902824,19703,13.554,15,6,583902824,-9
15402,13.438,583902826,19704,13.438,39,7,583902826,7
15403,13.474,583902828,19705,13.474,56,8,583902828,-7
15404,13.496,583902831,19706,13.496,31,9,583902831,9
15405,13.442,583902833,19706,13.442,63,10,583902833,-5
15406,13.398,583902838,19708,13.398,46,12,583902838,-3
15407,13.378,583902842,19710,13.378,31,14,583902842,-1
15408,7.96,583902865,19718,7.96,3,0,583902865,-15
15409,13.376,583902868,19719,13.376,46,1,583902868,1
15410,9.496,583902870,19720,9.496,14,2,583902870,-13
15411,13.404,583902872,19721,13.404,45,3,583902872,3
15412,11.646,583902875,19721,11.646,6,4,583902875,-11
15413,13.408,583902877,19722,13.408,63,5,583902877,5
15414,13.582,583902879,19723,13.582,15,6,583902879,-9
15415,13.484,583902881,19724,13.484,35,7,583902881,7
15416,13.52,583902884,19725,13.52,61,8,583902884,-7
15417,13.554,583902886,19725,13.554,33,9,583902886,9
15418,13.47,583902888,19726,13.47,60,10,583902888,-5
15419,13.444,583902893,19728,13.444,37,12,583902893,-3
15420,13.426,583902898,19730,13.426,28,14,583902898,-1
15421,7.952,583902921,19738,7.952,7,0,583902921,-15
15422,13.408,583902923,19739,13.408,44,1,583902923,1
15423,9.506,583902925,19740,9.506,14,2,583902925,-13
15424,13.458,583902928,19741,13.458,40,3,583902928,3
15425,11.686,583902930,19741,11.686,6,4,583902930,-11
15426,13.45,583902932,19742,13.45,61,5,583902932,5
15427,13.626,583902934,19743,13.626,18,6,583902934,-9
15428,13.512,583902937,19744,13.512,41,7,583902937,7
15429,13.588,583902939,19745,13.588,65,8,583902939,-7
15430,13.616,583902941,19745,13.616,42,9,583902941,9
15431,13.528,583902944,19746,13.528,65,10,583902944,-5
15432,13.488,583902948,19748,13.488,37,12,583902948,-3
15433,13.478,583902953,19750,13.478,35,14,583902953,-1
15434,7.992,583902976,19757,7.992,7,0,583902976,-15
15435,13.458,583902978,19758,13.458,48,1,583902978,1
15436,9.502,583902981,19759,9.502,13,2,583902981,-13
15437,13.486,583902983,19759,13.486,42,3,583902983,3
15438,11.68,583902985,19760,11.68,6,4,583902985,-11
15439,13.514,583902987,19761,13.514,61,5,583902987,5
15440,13.678,583902990,19762,13.678,15,6,583902990,-9
15441,13.552,583902992,19763,13.552,39,7,583902992,7
15442,13.616,583902994,19764,13.616,65,8,583902994,-7
15443,13.66,583902997,19764,13.66,35,9,583902997,9
15444,13.576,583902999,19765,13.576,65,10,583902999,-5
15445,13.524,583903004,19767,13.524,45,12,583903004,-3
15446,13.518,583903008,19769,13.518,35,14,583903008,-1
15447,8.012,583903031,19777,8.012,7,0,583903031,-15
15448,13.522,583903034,19778,13.522,48,1,583903034,1
15449,9.526,583903036,19779,9.526,14,2,583903036,-13
15450,13.53,583903038,19779,13.53,35,3,583903038,3
15451,11.694,583903040,19780,11.694,6,4,583903040,-11
15452,13.57,583903043,19781,13.57,66,5,583903043,5
15453,13.736,583903045,19782,13.736,18,6,583903045,-9
15454,13.612,583903047,19783,13.612,41,7,583903047,7
15455,13.656,583903050,19784,13.656,65,8,583903050,-7
15456,13.692,583903052,19785,13.692,31,9,583903052,9
15457,13.632,583903054,19785,13.632,65,10,583903054,-5
15458,20.354,583903057,19786,20.354,2,11,583903057,11
15459,13.582,583903059,19787,13.582,42,12,583903059,-3
15460,13.566,583903063,19789,13.566,31,14,583903063,-1
15461,7.996,583903087,19797,7.996,7,0,583903087,-15
15462,13.574,583903089,19798,13.574,48,1,583903089,1
15463,9.534,583903091,19799,9.534,13,2,583903091,-13
15464,13.582,583903093,19800,13.582,35,3,583903093,3
15465,11.706,583903096,19800,11.706,6,4,583903096,-11
15466,13.604,583903098,19801,13.604,63,5,583903098,5
15467,13.778,583903100,19802,13.778,21,6,583903100,-9
15468,13.662,583903103,19803,13.662,39,7,583903103,7
15469,13.706,583903105,19804,13.706,56,8,583903105,-7
15470,13.73,583903107,19805,13.73,31,9,583903107,9
15471,13.654,583903110,19805,13.654,60,10,583903110,-5
15472,20.322,583903112,19806,20.322,1,11,583903112,11
15473,13.63,583903114,19807,13.63,45,12,583903114,-3
15474,13.602,583903119,19809,13.602,33,14,583903119,-1
15475,8,583903142,19817,8,7,0,583903142,-15
15476,13.602,583903144,19818,13.602,42,1,583903144,1
15477,9.55,583903146,19819,9.55,11,2,583903146,-13
15478,13.63,583903149,19820,13.63,35,3,583903149,3
15479,11.722,583903151,19820,11.722,8,4,583903151,-11
15480,13.634,583903153,19821,13.634,60,5,583903153,5
15481,13.83,583903156,19822,13.83,23,6,583903156,-9
15482,13.708,583903158,19823,13.708,41,7,583903158,7
15483,13.76,583903160,19824,13.76,61,8,583903160,-7
15484,13.802,583903163,19825,13.802,40,9,583903163,9
15485,13.688,583903165,19825,13.688,58,10,583903165,-5
15486,19.778,583903167,19826,19.778,2,11,583903167,11
15487,13.674,583903169,19827,13.674,39,12,583903169,-3
15488,13.654,583903174,19829,13.654,37,14,583903174,-1
15489,8.02,583903197,19837,8.02,7,0,583903197,-15
15490,13.654,583903199,19838,13.654,46,1,583903199,1
15491,9.566,583903202,19839,9.566,13,2,583903202,-13
15492,13.698,583903204,19839,13.698,35,3,583903204,3
15493,11.748,583903206,19840,11.748,8,4,583903206,-11
15494,13.7,583903209,19841,13.7,69,5,583903209,5
15495,13.862,583903211,19842,13.862,28,6,583903211,-9
15496,13.748,583903213,19843,13.748,39,7,583903213,7
15497,13.816,583903215,19844,13.816,61,8,583903215,-7
15498,13.856,583903218,19844,13.856,38,9,583903218,9
15499,13.756,583903220,19845,13.756,60,10,583903220,-5
15500,19.314,583903222,19846,19.314,3,11,583903222,11
15501,13.72,583903225,19847,13.72,39,12,583903225,-3
15502,13.712,583903229,19849,13.712,40,14,583903229,-1
15503,8.024,583903252,19857,8.024,7,0,583903252,-15
15504,13.7,583903255,19858,13.7,48,1,583903255,1
15505,9.562,583903257,19859,9.562,13,2,583903257,-13
15506,13.726,583903259,19860,13.726,35,3,583903259,3
15507,11.764,583903262,19860,11.764,8,4,583903262,-11
15508,13.754,583903264,19861,13.754,67,5,583903264,5
15509,13.926,583903266,19862,13.926,21,6,583903266,-9
15510,13.796,583903268,19863,13.796,41,7,583903268,7
15511,13.846,583903271,19864,13.846,58,8,583903271,-7
15512,13.896,583903273,19865,13.896,35,9,583903273,9
15513,13.814,583903275,19865,13.814,60,10,583903275,-5
15514,19.046,583903278,19866,19.046,10,11,583903278,11
15515,13.756,583903280,19867,13.756,40,12,583903280,-3
15516,13.762,583903285,19869,13.762,34,14,583903285,-1
15517,8.044,583903308,19877,8.044,7,0,583903308,-15
15518,13.762,583903310,19878,13.762,46,1,583903310,1
15519,9.574,583903312,19879,9.574,13,2,583903312,-13
15520,13.76,583903315,19879,13.76,33,3,583903315,3
15521,11.764,583903317,19880,11.764,8,4,583903317,-11
15522,13.804,583903319,19881,13.804,63,5,583903319,5
15523,13.972,583903321,19882,13.972,21,6,583903321,-9
15524,13.848,583903324,19883,13.848,39,7,583903324,7
15525,13.876,583903326,19884,13.876,53,8,583903326,-7
15526,13.944,583903328,19885,13.944,24,9,583903328,9
15527,13.858,583903331,19885,13.858,60,10,583903331,-5
15528,18.744,583903333,19886,18.744,6,11,583903333,11
15529,13.812,583903335,19887,13.812,47,12,583903335,-3
15530,13.798,583903340,19889,13.798,32,14,583903340,-1
15531,8.036,583903363,19897,8.036,7,0,583903363,-15
15532,13.8,583903365,19898,13.8,42,1,583903365,1
15533,9.594,583903367,19899,9.594,13,2,583903367,-13
15534,13.82,583903370,19899,13.82,38,3,583903370,3
15535,11.776,583903372,19900,11.776,9,4,583903372,-11
15536,13.846,583903374,19901,13.846,61,5,583903374,5
15537,14.016,583903377,19902,14.016,21,6,583903377,-9
15538,13.908,583903379,19903,13.908,39,7,583903379,7
15539,13.938,583903381,19904,13.938,58,8,583903381,-7
15540,13.976,583903384,19905,13.976,26,9,583903384,9
15541,13.888,583903386,19905,13.888,58,10,583903386,-5
15542,18.158,583903388,19906,18.158,10,11,583903388,11
15543,13.866,583903391,19907,13.866,37,12,583903391,-3
15544,13.846,583903395,19909,13.846,34,14,583903395,-1
15545,8.028,583903418,19917,8.028,10,0,583903418,-15
15546,13.842,583903420,19918,13.842,46,1,583903420,1
15547,9.61,583903423,19919,9.61,13,2,583903423,-13
15548,13.878,583903425,19920,13.878,38,3,583903425,3
